timestamp,tick_index,open,high,low,close,volume,macd_fast,macd_slow,macd_diff,signal,hist,ema10,ema20,ema50,ema100,ema200,ema10_vs_20,ema20_vs_50,rsi_extreme,pine_bar_color,pine_bg_color,jerk_raw,acc_smooth,velocity,norm_jerk,pos_norm_20,tr_5d_avg,tr_20d_avg,tr_ratio_5d_20d,tr_ratio_20d_60d,readable_time
1729382400000,483,68377.99,69400.00,68100.00,69031.99,12442.4738,1774.2513,1774.2513,1774.2513,1182.7002,591.5510,66633.0546,65046.8973,63098.2648,62370.4230,60657.0905,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,96.4797,1347.5620,1984.2505,0.6552,0,2024-10-20 00:00:00
1729468800000,484,69032.00,69519.52,66840.67,67377.50,31374.4218,1735.2867,1735.2867,1735.2867,1293.2175,442.0692,66768.4083,65268.8595,63266.0779,62469.5730,60723.9603,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,79.7417,1548.63,1919.8615,1.3953,0,2024-10-21 00:00:00
1729555200000,485,67377.50,67836.01,66571.42,67426.00,24598.9627,1688.8526,1688.8526,1688.8526,1372.3446,316.5080,66887.9704,65474.3014,63429.2121,62567.7201,60790.6472,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,80.2003,1546.8680,1863.5755,0.6786,0,2024-10-22 00:00:00
1729641600000,486,67426.01,67472.83,65260.00,66668.65,25530.2407,1572.8110,1572.8110,1572.8110,1412.4378,160.3731,66848.0940,65588.0489,63556.2489,62648.9266,60849.1348,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,73.0376,1627.9060,1891.7630,1.1697,0,2024-10-23 00:00:00
1729728000000,487,66668.65,68850.00,66510.00,68198.28,22589.8388,1585.9932,1585.9932,1585.9932,1447.1489,138.8443,67093.5823,65836.6423,63738.2894,62758.8148,60922.2606,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,87.5043,1959.2540,1907.5155,1.2267,0,2024-10-24 00:00:00
1729814400000,488,68198.27,68771.49,65596.29,66698.33,34479.7112,1458.5930,1458.5930,1458.5930,1449.4377,9.1553,67021.7183,65918.7078,63854.3694,62836.8250,60979.7340,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,73.3183,2334.2940,2032.2105,1.5624,0,2024-10-25 00:00:00
1729900800000,489,66698.32,67454.55,66439.90,67092.76,11842.9077,1373.6204,1373.6204,1373.6204,1434.2743,-60.6539,67034.6350,66030.5223,63981.3651,62921.1009,61040.5601,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,77.0487,2001.4540,2024.1415,0.5013,0,2024-10-26 00:00:00
1729987200000,490,67092.76,68332.05,66913.73,68021.70,8653.1959,1365.4961,1365.4961,1365.4961,1420.5186,-55.0225,67214.1013,66220.1583,64139.8096,63022.1029,61110.0242,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,85.8342,2032.20,1977.5480,0.7172,0,2024-10-27 00:00:00
1730073600000,491,68021.69,70270.00,67618.00,69962.21,29046.7546,1498.3682,1498.3682,1498.3682,1436.0885,62.2797,67713.7574,66576.5442,64368.1390,63159.5308,61198.1056,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,97.2820,2120.0340,2043.1635,1.2980,0,2024-10-28 00:00:00
1730160000000,492,69962.21,73620.12,69760.00,72736.42,50128.6059,1806.6994,1806.6994,1806.6994,1510.2107,296.4887,68626.9688,67163.1990,64696.3069,63349.1721,61312.9147,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,93.9778,2424.0580,2124.0320,1.8174,0,2024-10-29 00:00:00
1730246400000,493,72736.41,72961.00,71436.00,72344.74,26885.9906,1996.4351,1996.4351,1996.4351,1607.4556,388.9795,69302.9272,67656.6791,64996.2455,63527.3022,61422.6841,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,90.5754,2094.0180,2081.4980,0.7326,0,2024-10-30 00:00:00
1730332800000,494,72344.75,72700.00,69685.76,70292.01,29352.1030,1958.5865,1958.5865,1958.5865,1677.6818,280.9047,69482.7605,67907.6630,65203.9225,63661.2568,61510.9361,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,71.2353,2493.9360,2065.7140,1.4592,0,2024-10-31 00:00:00
1730419200000,495,70292.01,71632.95,68820.14,69496.01,38301.8676,1843.1144,1843.1144,1843.1144,1710.7683,132.3461,69485.1695,68058.9341,65372.2397,63776.7965,61590.3896,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,64.3555,2772.8340,2156.7160,1.3042,0,2024-11-01 00:00:00
1730505600000,496,69496.00,69914.37,69000.14,69374.74,10521.6724,1721.9666,1721.9666,1721.9666,1713.0080,8.9587,69465.0914,68184.2490,65529.2005,63887.6468,61667.8458,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,61.9668,2425.28,2140.6415,0.4271,0,2024-11-02 00:00:00
1730592000000,497,69374.74,69391.00,67478.73,68775.99,24995.7024,1559.6633,1559.6633,1559.6633,1682.3390,-122.6758,69339.8002,68240.6053,65656.5255,63984.4457,61738.5736,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,45.0786,2035.71,2034.1455,0.9401,0,2024-11-03 00:00:00
1730678400000,498,68775.99,69500.00,66835.00,67850.01,29800.3919,1340.8612,1340.8612,1340.8612,1614.0434,-273.1823,69068.9293,68203.4057,65742.5445,64060.9915,61799.3839,Bullish,Bullish,Normal,PureGreen,green,0,0,0,0,30.9805,2263.71,2009.8960,1.3259,0,2024-11-04 00:00:00
1730764800000,499,67850.01,70577.91,67476.63,69372.01,33355.0689,1275.5677,1275.5677,1275.5677,1546.3483,-270.7806,69124.0349,68314.7014,65884.8765,64166.1602,61874.7335,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,49.1860,2281.1180,2081.2845,1.4901,0,2024-11-05 00:00:00
1730851200000,500,69372.01,76400.00,69298.00,75571.99,104126.9948,1704.4608,1704.4608,1704.4608,1577.9708,126.4900,70296.3903,69005.8717,66264.7633,64392.0182,62011.0246,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,92.5672,3138.9560,2372.7145,2.9932,0,2024-11-06 00:00:00
1730937600000,501,75571.99,76849.99,74416.00,75857.89,44869.4223,2043.8709,2043.8709,2043.8709,1671.1508,372.7201,71307.5721,69658.4449,66640.9644,64619.0652,62148.8043,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,91.4400,3442.9080,2404.0320,1.0125,0,2024-11-07 00:00:00
1731024000000,502,75857.89,77199.99,75555.00,76509.78,36521.0996,2338.5011,2338.5011,2338.5011,1804.6209,533.8802,72253.4281,70310.9530,67027.9767,64854.5249,62291.6996,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,94.2193,3389.4520,2452.1185,0.6708,0,2024-11-08 00:00:00
1731110400000,503,76509.78,76900.00,75714.66,76677.46,16942.0792,2556.0634,2556.0634,2556.0634,1954.9094,601.1540,73057.7975,70917.2870,67406.3878,65088.6424,62434.8415,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,95.6237,3093.52,2446.3855,0.4845,0,2024-11-09 00:00:00
1731196800000,504,76677.46,81500.00,76492.00,80370.01,61830.1004,2991.9516,2991.9516,2991.9516,2162.3178,829.6338,74387.2907,71817.5463,67914.7652,65391.2438,62613.3009,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,93.0419,3474.8640,2562.8430,1.9541,0,2024-11-10 00:00:00
1731283200000,505,80370.01,89530.54,80216.01,88647.99,82323.6658,3959.7148,3959.7148,3959.7148,2521.7972,1437.9176,76980.1451,73420.4457,68727.8328,65851.7734,62872.3525,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,96.3637,3917.37,2965.34,3.1411,0,2024-11-11 00:00:00
1731369600000,506,88648.00,89940.00,85072.00,87952.01,97299.8879,4617.2892,4617.2892,4617.2892,2940.8956,1676.3936,78975.0296,74804.4042,69481.7221,66289.4018,63121.9013,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,91.8337,4404.1720,3098.0985,1.5713,0,2024-11-12 00:00:00
1731456000000,507,87952.00,93265.64,86127.99,90375.20,86763.8541,5273.1669,5273.1669,5273.1669,3407.3499,1865.8171,81047.7879,76287.3372,70301.0742,66766.3483,63393.0785,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,89.5536,5502.7040,3337.9810,2.1383,0,2024-11-13 00:00:00
1731542400000,508,90375.21,91790.00,86668.21,87325.59,56729.5109,5483.6645,5483.6645,5483.6645,3822.6128,1661.0517,82189.2065,77338.5993,70968.7023,67173.4620,63631.2129,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,77.8569,6289.9940,3435.3105,1.4909,0,2024-11-14 00:00:00
1731628800000,509,87325.59,91850.00,87073.38,91032.07,47927.9507,5881.7660,5881.7660,5881.7660,4234.4434,1647.3225,83796.9998,78642.7394,71755.5010,67645.9097,63903.8582,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,91.5493,6243.7180,3623.4090,1.3183,0,2024-11-15 00:00:00
1731715200000,510,91032.08,91779.66,90056.17,90586.92,22717.8769,6091.1296,6091.1296,6091.1296,4605.7807,1485.3489,85031.5308,79780.2804,72493.9880,68100.1871,64169.3613,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,89.8651,4725.51,3638.6675,0.4737,0,2024-11-16 00:00:00
1731801600000,511,90587.98,91449.99,88722.00,89855.99,23867.5561,6127.4386,6127.4386,6127.4386,4910.1122,1217.3263,85908.7052,80739.8718,73174.8508,68530.9951,64424.9497,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,87.0996,4297.5080,3642.4670,0.7489,0,2024-11-17 00:00:00
1731888000000,512,89855.98,92594.00,89376.90,90464.08,46545.0345,6134.5660,6134.5660,6134.5660,5155.0030,979.5630,86736.9551,81665.9869,73852.8598,68965.3136,64684.0455,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,89.4003,3513.3980,3610.3160,0.8911,0,2024-11-18 00:00:00
1731974400000,513,90464.07,93905.51,90357.00,92310.79,43660.0468,6217.5565,6217.5565,6217.5565,5367.5137,850.0428,87750.3797,82679.7776,74576.7002,69427.6003,64958.9385,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,94.1090,3198.7420,3711.4915,0.9561,0,2024-11-19 00:00:00
1732060800000,514,92310.80,94831.97,91500.00,94286.56,42203.1987,6369.3334,6369.3334,6369.3334,5567.8776,801.4558,88938.7761,83785.1855,75349.6359,69919.8569,65250.7556,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,98.0519,2909.8120,3727.3780,0.8939,0,2024-11-20 00:00:00
1732147200000,515,94286.56,98988.00,94040.00,98317.12,69228.3605,6737.1882,6737.1882,6737.1882,5801.7397,935.4484,90643.9295,85169.1792,76250.3216,70482.1790,65579.7742,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,97.9135,3554.7140,3834.1375,1.2905,0,2024-11-21 00:00:00
1732233600000,516,98317.12,99588.01,97122.11,98892.00,46189.3092,6994.4758,6994.4758,6994.4758,6040.2870,954.1888,92143.5787,86476.1146,77138.2305,71044.7497,65911.2391,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,97.8750,3502.2960,3911.7210,0.6304,0,2024-11-22 00:00:00
1732320000000,517,98892.00,98908.85,97136.00,97672.40,24757.8437,7019.0552,7019.0552,7019.0552,6236.0406,783.0146,93148.8189,87542.4275,77943.4921,71572.0299,66227.2706,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,94.1513,3213.4460,3904.75,0.4540,0,2024-11-23 00:00:00
1732406400000,518,97672.40,98564.00,95734.77,97900.04,31200.9784,6976.4827,6976.4827,6976.4827,6384.1290,592.3537,94012.6773,88528.8667,78726.1018,72093.3766,66542.4225,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,94.7434,3069.59,3912.9615,0.7230,0,2024-11-24 00:00:00
1732492800000,519,97900.05,98871.80,92600.19,93010.01,50847.4510,6473.5362,6473.5362,6473.5362,6402.0104,71.5257,93830.3742,88955.6423,79286.2551,72507.5674,66805.7816,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,78.2833,3657.5180,4071.4780,1.5404,0,2024-11-25 00:00:00
1732579200000,520,93010.01,94973.37,90791.10,91965.16,57858.7314,5922.3674,5922.3674,5922.3674,6306.0818,-383.7144,93491.2443,89242.2630,79783.4670,72892.8662,67056.1236,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,69.7170,3504.3720,3925.4915,1.0654,0,2024-11-26 00:00:00
1732665600000,521,91965.16,97208.21,91792.14,95863.11,41153.4273,5733.9963,5733.9963,5733.9963,6191.6647,-457.6684,93922.4926,89872.8199,80414.0412,73347.7226,67342.7603,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,84.5009,4094.4060,4074.5955,1.3292,0,2024-11-27 00:00:00
1732752000000,522,95863.11,96564.00,94640.00,95643.98,28814.5436,5503.5869,5503.5869,5503.5869,6054.0492,-550.4623,94235.4903,90422.4542,81011.2937,73789.2326,67624.3645,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,83.4794,4124.6360,4088.5460,0.4706,0,2024-11-28 00:00:00
1732838400000,523,95643.99,98619.99,95364.99,97460.00,27701.7823,5405.2155,5405.2155,5405.2155,5924.2824,-519.0669,94821.7648,91092.6966,81656.3411,74257.9607,67921.2365,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,90.7862,4209.79,4192.0290,0.7765,0,2024-11-29 00:00:00
1732924800000,524,97460.00,97463.95,96092.01,96407.99,14503.8331,5182.6250,5182.6250,5182.6250,5775.9509,-593.3260,95110.1694,91598.9151,82234.8371,74696.5751,68204.6868,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,83.5845,3229.8560,4010.2260,0.3421,0,2024-11-30 00:00:00
1733011200000,525,96407.99,97836.00,95693.88,97185.18,16938.6045,5011.1675,5011.1675,5011.1675,5622.9943,-611.8268,95487.4440,92130.9403,82821.1250,75141.8940,68493.0499,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,83.4470,2821.8260,3651.6055,0.5866,0,2024-12-01 00:00:00
1733097600000,526,97185.17,98130.00,94395.00,95840.62,37958.6698,4712.4690,4712.4690,4712.4690,5440.8892,-728.4202,95551.6579,92484.2431,83331.6935,75551.7698,68765.1650,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,72.1591,2485.6120,3594.9555,1.0390,0,2024-12-02 00:00:00
1733184000000,527,95840.61,96305.52,93578.17,95849.69,35827.3228,4425.4662,4425.4662,4425.4662,5237.8046,-812.3384,95605.8455,92804.7619,83822.5953,75953.7088,69034.6628,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,71.0652,2646.2820,3374.4405,0.8082,0,2024-12-03 00:00:00
1733270400000,528,95849.69,99000.00,94587.83,98587.32,43850.5373,4368.5602,4368.5602,4368.5602,5063.9557,-695.3955,96147.9318,93355.4817,84401.6041,76401.8991,69328.7191,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,92.0038,2877.7160,3338.9595,1.3214,0,2024-12-04 00:00:00
1733356800000,529,98587.32,104088.00,90500.00,96945.63,109921.7297,4143.2305,4143.2305,4143.2305,4879.8107,-736.5801,96292.9678,93697.4006,84893.5267,76808.7057,69603.5142,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,53.5184,5320.9280,3779.5285,3.5952,0,2024-12-05 00:00:00
1733443200000,530,96945.63,101898.99,95981.72,99740.84,45049.5331,4142.4536,4142.4536,4142.4536,4732.3393,-589.8856,96919.8537,94272.9662,85475.7743,77262.8073,69903.3881,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,71.7092,6075.9580,3989.2175,1.4833,0,2024-12-06 00:00:00
1733529600000,531,99740.84,100439.18,98844.00,99831.99,14931.9459,4101.9087,4101.9087,4101.9087,4606.2532,-504.3444,97449.3330,94802.3971,86038.7631,77709.7218,70201.1851,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,71.0694,5647.9940,3932.5770,0.4056,0,2024-12-07 00:00:00
1733616000000,532,99831.99,101351.00,98657.70,101109.59,14612.9969,4125.3142,4125.3142,4125.3142,4510.0654,-384.7512,98114.8343,95403.0821,86629.7759,78173.0856,70508.7314,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,78.3089,5641.1840,3906.3870,0.6895,0,2024-12-08 00:00:00
1733702400000,533,101109.60,101215.93,94150.05,97276.47,53949.1160,3790.8637,3790.8637,3790.8637,4366.2250,-575.3613,97962.4044,95581.5000,87047.2934,78551.3704,70775.0771,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,49.8710,6171.9260,4082.2555,1.7309,0,2024-12-09 00:00:00
1733788800000,534,97276.48,98270.00,94256.54,96593.00,51708.6893,3431.1073,3431.1073,3431.1073,4179.2015,-748.0942,97713.4218,95677.8333,87421.6348,78908.6304,71031.9719,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,44.8410,4257.0180,4116.33,0.9750,0,2024-12-10 00:00:00
1733875200000,535,96593.00,101888.00,95658.24,101125.00,37753.7829,3471.6730,3471.6730,3471.6730,4037.6958,-566.0228,98333.7087,96196.6111,87959.0217,79348.5585,71331.4050,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,78.1940,4319.5160,4180.4180,1.4902,0,2024-12-11 00:00:00
1733961600000,536,101125.00,102540.00,99311.64,100004.29,29232.0874,3374.4906,3374.4906,3374.4906,3905.0548,-530.5641,98637.4508,96559.2472,88431.3851,79757.5829,71616.7073,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,69.9462,4646.1520,4218.5410,0.7653,0,2024-12-12 00:00:00
1734048000000,537,100004.29,101895.26,99205.00,101424.25,21904.0392,3373.1680,3373.1680,3373.1680,3798.6774,-425.5094,99144.1416,97022.5808,88940.9092,80186.6258,71913.2998,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,80.3963,4645.5440,4264.4115,0.6309,0,2024-12-13 00:00:00
1734134400000,538,101424.24,102650.00,100609.41,101420.00,14191.7033,3333.3521,3333.3521,3333.3521,3705.6124,-372.2602,99557.9340,97441.3826,89430.2854,80607.0887,72206.8988,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,80.3650,3640.4860,4224.9795,0.4830,0,2024-12-14 00:00:00
1734220800000,539,101420.00,105250.00,101237.14,104463.99,22228.9218,3506.9958,3506.9958,3506.9958,3665.8891,-158.8932,100449.9442,98110.2024,90019.8424,81079.5026,72527.8649,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,94.6711,3640.3660,4112.0420,0.9759,0,2024-12-15 00:00:00
1734307200000,540,104463.99,107793.07,103333.00,106058.66,41302.4027,3730.2858,3730.2858,3730.2858,3678.7684,51.5174,101469.7107,98867.1983,90648.8156,81574.1393,72861.5046,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,89.9705,3286.4280,4125.9320,1.0810,0,2024-12-16 00:00:00
1734393600000,541,106058.65,108353.00,105321.49,106133.74,29064.9365,3868.7071,3868.7071,3868.7071,3716.7561,151.9509,102317.7160,99559.2499,91256.0676,82060.4681,73192.5716,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,87.5693,3247.0580,4006.7040,0.7566,0,2024-12-17 00:00:00
1734480000000,542,106133.74,106524.98,100000.00,100204.01,50307.9976,3460.0420,3460.0420,3460.0420,3665.4133,-205.3713,101933.4058,99620.6556,91606.9673,82419.7461,73461.3422,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,54.3551,4014.0020,4236.7530,1.5401,0,2024-12-18 00:00:00
1734566400000,543,100204.01,102800.11,95700.00,97461.86,55147.3980,2881.6852,2881.6852,2881.6852,3508.6677,-626.9825,101120.3975,99415.0561,91836.5709,82717.6098,73700.1533,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,38.9955,5025.9060,4429.0085,1.6031,0,2024-12-19 00:00:00
1734652800000,544,97461.86,98233.00,92232.54,97805.44,62884.1357,2423.1249,2423.1249,2423.1249,3291.5591,-868.4342,100517.6780,99261.7593,92070.6442,83016.3787,73940.0069,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,40.9200,5423.4260,4660.4345,1.2875,0,2024-12-20 00:00:00
1734739200000,545,97805.44,99540.61,96398.39,97291.99,23483.5414,1995.2812,1995.2812,1995.2812,3032.3035,-1037.0224,99931.1892,99074.1622,92275.4029,83299.0641,74172.3649,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,38.0440,5159.8560,4710.4395,0.6671,0,2024-12-21 00:00:00
1734825600000,546,97292.00,97448.08,94250.35,95186.27,19353.8304,1469.3600,1469.3600,1469.3600,2719.7148,-1250.3548,99068.4766,98703.8868,92389.5545,83534.4543,74381.4585,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,26.2492,5193.10,4683.5760,0.6828,0,2024-12-22 00:00:00
1734912000000,547,95186.28,96538.92,92520.00,94881.47,32810.7670,1016.2542,1016.2542,1016.2542,2379.0227,-1362.7685,98307.2027,98339.8471,92487.2767,83759.1477,74585.4387,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,24.5419,4691.8880,4748.1545,0.8464,0,2024-12-23 00:00:00
1734998400000,548,94881.47,99487.99,93569.02,98663.58,23674.2249,951.3823,951.3823,951.3823,2093.4946,-1142.1124,98371.9986,98370.6788,92729.4847,84054.2849,74825.0222,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,45.7267,4455.66,4823.4945,1.2271,0,2024-12-24 00:00:00
1735084800000,549,98663.58,99569.15,97632.02,99429.60,14474.1651,950.8217,950.8217,950.8217,1864.9600,-914.1383,98564.2897,98471.5284,92992.2343,84358.7466,75069.8439,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,44.6455,3642.9940,4240.9510,0.4568,0,2024-12-25 00:00:00
1735171200000,550,99429.61,99963.70,95199.14,95791.60,21192.3673,649.3362,649.3362,649.3362,1621.8353,-972.4991,98060.1643,98216.2971,93102.0133,84585.1397,75276.0305,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,22.0779,3967.4620,4183.3155,1.1389,0,2024-12-26 00:00:00
1735257600000,551,95791.60,97544.58,93500.01,94299.03,26501.2643,286.6643,286.6643,286.6643,1354.8011,-1068.1368,97376.3217,97843.2241,93148.9552,84777.4940,75465.3141,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,12.8191,4136.83,4305.7850,0.9393,0,2024-12-27 00:00:00
1735344000000,552,94299.03,95733.99,94135.66,95300.00,8385.8929,79.1023,79.1023,79.1023,1099.6613,-1020.5591,96998.8087,97601.0123,93233.3099,84985.8605,75662.6742,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,19.0284,3652.7120,4251.0365,0.3760,0,2024-12-28 00:00:00
1735430400000,553,95300.00,95340.00,93009.52,93738.20,13576.0058,-209.0070,-209.0070,-209.0070,837.9276,-1046.9347,96405.9707,97233.1254,93253.1095,85159.1741,75842.5301,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,9.3401,2935.0140,4014.2665,0.5805,0,2024-12-29 00:00:00
1735516800000,554,93738.19,95024.50,91530.45,92792.05,27619.4225,-507.8282,-507.8282,-507.8282,568.7765,-1076.6047,95748.8942,96810.1658,93235.0287,85310.3202,76011.1821,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,7.4995,3246.3980,3988.2960,0.8761,0,2024-12-30 00:00:00
1735603200000,555,92792.05,96250.00,92033.73,93576.00,19612.0339,-673.6228,-673.6228,-673.6228,320.2966,-993.9194,95353.8226,96502.1500,93248.4001,85473.9970,76185.9564,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,12.1596,3136.74,3887.6215,1.0845,0,2024-12-31 00:00:00
1735689600000,556,93576.00,95151.15,92888.00,94591.79,10373.3261,-714.8106,-714.8106,-714.8106,113.2752,-828.0858,95215.2712,96320.2110,93301.0821,85654.5474,76369.0990,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,18.1978,2780.4560,3839.3610,0.5895,0,2025-01-01 00:00:00
1735776000000,557,94591.78,97839.50,94392.00,96984.79,21970.4895,-548.0396,-548.0396,-548.0396,-18.9878,-529.0518,95537.0019,96383.5042,93445.5412,85878.9086,76574.2303,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,32.4228,3150.29,3877.2230,0.8892,0,2025-01-02 00:00:00
1735862400000,558,96984.79,98976.91,96100.01,98174.18,15253.8294,-316.2530,-316.2530,-316.2530,-78.4408,-237.8122,96016.4888,96554.0448,93630.9780,86122.3793,76789.1551,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,39.4930,3259.5740,3919.0385,0.7341,0,2025-01-03 00:00:00
1735948800000,559,98174.17,98778.43,97514.79,98220.50,8990.0565,-127.3548,-127.3548,-127.3548,-88.2236,-39.1312,96417.2181,96712.7548,93810.9593,86361.9461,77002.4023,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,39.7683,2813.4920,3781.5775,0.3342,0,2025-01-04 00:00:00
1736035200000,560,98220.51,98836.85,97276.79,98363.61,8095.6372,33.5099,33.5099,33.5099,-63.8769,97.3868,96771.1076,96869.9791,93989.4946,86599.6028,77214.9517,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,40.6191,2282.25,3636.5770,0.4290,0,2025-01-05 00:00:00
1736121600000,561,98363.61,102480.00,97920.00,102235.60,25263.4338,468.0384,468.0384,468.0384,42.5061,425.5322,97764.6516,97380.9906,94312.8713,86909.2265,77463.9133,Bullish,Bullish,Overbought,Purple,lightgreen,0,0,0,0,71.3937,2741.62,3713.0015,1.2281,0,2025-01-06 00:00:00
1736208000000,562,102235.60,102724.38,96181.81,96954.61,32059.8754,381.8715,381.8715,381.8715,110.3792,271.4923,97617.3713,97340.3829,94416.4689,87108.1450,77657.8506,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,48.1306,3360.6340,3713.8810,1.7617,0,2025-01-07 00:00:00
1736294400000,563,96954.60,97268.65,92500.90,95060.61,33704.6789,158.9218,158.9218,158.9218,120.0877,38.8340,97152.5056,97123.2617,94441.7293,87265.6195,77831.0124,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,31.5364,3738.8040,3597.2630,1.3254,0,2025-01-08 00:00:00
1736380800000,564,95060.61,95382.32,91203.67,92552.49,34544.8368,-217.6430,-217.6430,-217.6430,52.5416,-270.1846,96316.1392,96687.9501,94367.6415,87370.3100,77977.4948,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,11.7078,4321.8060,3506.1725,1.1918,0,2025-01-09 00:00:00
1736467200000,565,92552.49,95836.00,92206.02,94726.11,31482.8642,-336.7979,-336.7979,-336.7979,-25.3263,-311.4716,96027.0429,96501.1082,94381.6991,87515.9694,78144.1477,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,30.5749,4735.79,3530.5605,1.0282,0,2025-01-10 00:00:00
1736553600000,566,94726.10,95050.94,93831.73,94599.99,7047.9043,-436.3756,-436.3756,-436.3756,-107.5362,-328.8394,95767.5788,96320.0493,94390.2595,87656.2471,78307.8874,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,29.4801,4067.6320,3431.6345,0.3553,0,2025-01-11 00:00:00
1736640000000,567,94599.99,95450.10,93711.19,94545.06,8606.8662,-513.8012,-513.8012,-513.8012,-188.7892,-325.0121,95545.3026,96151.0027,94396.3301,87792.6592,78469.4513,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,29.0033,3106.90,3317.6340,0.5241,0,2025-01-12 00:00:00
